Id,Mohafaza,Caza,City,Date,relig1,relig2,relig3,relig4,relig5,relig6,relig7,relig8,relig9,relig10,relig11,relig12,sectsj1,sectsj2,sectsj3,sectsj4,sectsj5,sectsj6,sectsj7,sectsj8,sectarian1,sectarian2,sectarian3,sectarian4,sectarian5,polfriends,mcp1,mcp2,mcp3,mcp4,mcp5,mcp6,mcp7,mcp8,mcp9,mcp10,mcp11,polinterest,conservsoc,conservecon,conservpol,lebpol,intlnews,nationews,localnews,govnews,commnews,econnews,intlaffnews,menanews,entnews,newspaper,radio,tv,socmedia,webapp,news1,news2,news3,news4,newsother,radio1,radio2,radio3,radio4,radioother,tv1,tv2,tv3,tv4,tv5,tv6,tv7,tv8,tvother,webapp1,webapp2,webapp3,webapp4,webappother,smartphone,cellphone,desktopcomp,laptop,tablet,mobileint,internetuse,facebook,twitter,instagram,socmediaother,socmediamost,postfreq,fbfriendspol,twitterpol,fbfriendssect,twittersect,somediapolitical,socmediarelig,socpolmod,Prmt,Tweet1_order,Tweet1_1,Tweet1_2,Tweet1_3,Tweet2_order,Tweet2_1,Tweet2_2,Tweet2_3,Tweet3_order,Tweet3_1,Tweet3_2,Tweet3_3,Tweet4_order,Tweet4_1,Tweet4_2,Tweet4_3,Tweet5_order,Tweet5_1,Tweet5_2,Tweet5_3,Tweet6_order,Tweet6_1,Tweet6_2,Tweet6_3,Tweet7_order,Tweet7_1,Tweet7_2,Tweet7_3,Tweet8_order,Tweet8_1,Tweet8_2,Tweet8_3,sex,Age,Sect,EdLvl,HHIncome,Job,JobDes,NoJob
43,1,3,2,11/14/17,5,5,2,5,4,4,2,2,4,2,2,4,2,2,4,2,4,2,2,2,5,5,4,5,2,1,4,4,4,4,2,4,4,4,4,4,4,5,3,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,1,1,1,1,1,1,2,1,1,1,5,11,11,11,7,1,1,1,8,10,10,1,3,11,11,11,4,10,10,10,1,31,8,2,3,1,43,6
44,1,3,2,11/9/17,5,4,2,5,5,4,2,2,4,1,2,5,2,2,5,2,4,1,1,4,4,4,4,3,5,3,5,4,4,4,4,4,4,4,4,4,4,2,4,1,4,4,3,1,1,1,2,3,3,3,3,4,4,1,1,1,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,2,9,NA,NA,1,1,2,2,2,2,1,1,1,NA,NA,NA,1,1,3,6,2,5,2,2,2,1,4,11,8,1,5,2,3,1,8,7,5,2,3,11,9,2,6,4,5,1,2,10,11,1,7,11,8,1,1,11,11,2,1,33,7,5,4,1,49,6
45,1,3,2,11/9/17,5,5,1,5,3,4,3,2,4,2,2,4,3,2,4,2,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,2,4,4,4,3,2,3,3,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,2,2,1,2,1,2,1,2,3,NA,1,2,3,4,2,3,2,2,1,5,1,6,6,3,2,8,8,2,4,7,4,1,3,8,7,2,5,9,4,1,6,8,5,1,7,8,7,2,8,9,9,7,2,30,7,3,3,1,3,6
46,1,3,2,11/9/17,5,4,2,4,4,4,4,1,4,1,4,3,1,3,3,3,4,2,4,4,5,5,5,5,5,1,4,4,5,5,4,4,4,5,2,4,4,2,4,3,NA,3,2,1,2,1,2,3,3,2,1,4,3,1,1,2,15,NA,NA,NA,1,4,NA,NA,NA,1,2,5,10,11,NA,NA,NA,NA,1,2,6,7,NA,1,1,2,2,1,2,1,1,1,3,NA,NA,1,2,2,6,2,5,2,1,2,1,4,7,8,8,3,9,7,6,8,9,9,7,2,11,11,11,5,7,6,5,6,11,11,11,1,6,7,5,7,11,11,10,2,14,7,6,4,1,3,6
47,1,3,2,11/14/17,5,5,2,5,2,4,4,2,4,2,4,4,2,2,5,2,5,2,2,2,5,5,4,5,2,1,5,5,4,4,2,4,4,5,5,4,4,2,4,1,3,2,1,1,1,1,1,1,1,1,1,4,4,1,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,5,13,NA,NA,NA,NA,NA,NA,3,13,NA,NA,NA,5,1,2,2,2,2,1,2,1,NA,NA,NA,1,3,3,6,2,5,2,2,1,4,3,1,1,1,7,1,1,1,8,1,1,1,4,10,10,10,1,1,1,1,5,11,10,11,2,11,11,1,6,11,10,10,2,37,7,2,4,1,46,6
48,1,3,2,11/14/17,5,5,2,5,4,4,4,2,4,1,4,4,2,2,5,2,5,4,4,4,5,2,4,5,2,3,4,4,5,4,2,4,4,4,4,4,4,3,4,3,3,2,2,2,1,2,1,1,2,2,2,3,2,1,4,4,7,NA,NA,NA,1,3,NA,NA,NA,1,1,2,6,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,7,1,1,1,3,1,1,1,6,10,10,1,4,10,10,1,1,10,10,1,5,10,10,1,8,9,10,1,2,40,7,1,3,1,10,6
49,1,3,2,11/14/17,5,5,2,5,4,4,4,2,4,2,4,4,2,2,5,2,5,2,2,2,4,2,4,5,2,3,4,4,4,4,2,4,4,4,4,4,4,4,4,2,3,3,2,2,1,1,1,1,2,2,2,3,4,1,4,4,1,NA,NA,NA,1,10,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,1,1,1,8,11,11,11,5,1,1,1,1,11,10,11,2,NA,NA,NA,4,11,11,10,3,10,10,10,7,10,10,10,2,39,7,3,5,1,46,6
50,1,3,2,11/14/17,5,4,2,4,4,4,4,2,4,1,4,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,4,4,4,2,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,4,3,1,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,1,1,2,1,1,1,3,NA,NA,1,2,3,6,2,5,2,2,2,1,2,6,6,6,6,6,6,4,3,5,6,5,1,6,6,1,8,6,5,2,7,5,6,4,4,5,4,3,5,5,5,4,1,12,7,4,4,1,22,6
52,1,3,2,11/14/17,5,4,2,4,3,4,4,2,4,1,4,4,3,3,3,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,2,4,4,4,4,4,4,3,4,4,3,3,4,2,2,2,2,3,4,4,1,4,4,2,2,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,3,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,1,2,1,2,1,2,1,NA,NA,NA,1,2,3,6,2,5,1,1,1,1,8,6,6,6,1,5,5,3,3,6,6,5,4,4,5,4,2,6,6,6,6,6,6,5,5,6,6,6,7,7,6,6,2,45,7,2,2,1,24,6
53,1,3,2,11/14/17,5,4,2,4,3,4,4,2,4,2,4,3,2,2,4,3,4,3,3,3,4,2,4,3,3,3,5,4,4,4,2,4,4,4,4,4,4,2,3,2,3,5,2,1,1,1,1,1,2,3,1,4,4,1,1,2,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,1,1,1,1,1,1,1,1,1,2,3,NA,1,2,3,4,2,3,1,1,1,5,7,7,6,1,6,6,6,1,4,7,6,1,8,7,6,2,3,6,6,1,1,6,6,1,5,9,8,7,2,6,6,1,1,10,7,4,3,1,50,6
54,1,3,3,11/14/17,5,2,3,2,2,2,2,4,2,1,1,4,1,2,5,1,5,1,1,1,2,2,2,1,5,3,5,5,5,4,1,4,5,4,4,4,4,5,1,1,1,3,4,4,4,4,4,4,4,4,1,4,4,3,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,10,10,8,5,4,4,3,2,2,3,1,1,9,7,2,7,2,2,1,4,10,8,1,8,11,9,3,6,10,9,1,1,23,11,3,2,1,3,6
55,1,3,3,11/13/17,5,3,2,4,4,4,3,2,4,1,3,NA,2,3,NA,4,NA,3,3,3,5,4,4,4,4,3,4,4,4,4,4,4,4,4,2,4,4,2,4,2,4,4,2,2,1,2,2,1,2,3,3,3,4,2,3,3,1,NA,NA,NA,1,10,NA,NA,NA,1,2,4,10,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,8,6,1,6,5,2,1,1,11,8,1,3,11,11,1,8,NA,NA,1,4,8,9,9,2,7,5,1,5,9,9,1,2,36,7,3,4,1,3,6
56,2,7,13,11/10/17,5,5,1,5,5,5,2,1,5,1,2,2,5,5,2,5,2,5,5,5,5,5,5,5,5,3,5,5,4,5,1,5,4,4,5,5,5,2,4,1,4,3,2,1,1,1,1,3,2,1,2,4,4,1,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,3,6,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,2,3,2,2,2,2,2,7,10,10,10,5,10,10,2,4,10,10,9,3,10,10,10,1,10,10,9,6,10,10,10,2,43,1,1,4,1,46,6
57,1,3,2,11/13/17,5,5,1,5,2,4,3,2,4,1,3,3,NA,NA,3,3,4,3,3,3,5,5,5,5,3,4,5,5,5,4,2,4,4,4,4,4,5,3,3,2,3,3,3,2,1,2,2,1,3,2,2,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,1,1,1,2,1,1,2,1,1,1,7,11,9,2,5,NA,NA,1,8,10,6,1,3,6,5,1,6,9,7,1,2,34,8,3,5,1,3,6
58,1,3,2,11/13/17,4,2,3,4,4,3,2,4,3,1,2,NA,2,3,4,3,NA,4,4,4,4,5,5,4,4,3,4,4,5,5,2,4,4,5,5,4,4,2,3,2,2,2,2,1,1,2,2,2,2,2,1,4,4,1,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,3,5,6,13,NA,NA,NA,NA,4,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,1,1,6,1,1,1,2,1,1,1,3,11,7,1,4,7,4,1,8,11,10,2,7,11,9,NA,1,11,10,NA,2,21,8,4,4,1,16,6
59,1,3,2,11/13/17,5,2,3,4,NA,NA,3,NA,3,1,2,4,2,2,4,2,4,3,3,3,3,3,3,4,4,3,5,5,5,4,3,4,4,5,4,4,5,3,2,1,2,NA,2,2,1,1,2,2,2,2,1,3,4,1,4,4,2,NA,NA,NA,1,10,NA,NA,NA,1,2,3,5,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,1,1,4,1,1,1,2,1,1,1,1,6,6,1,8,NA,NA,NA,5,11,9,NA,7,NA,NA,NA,6,11,11,NA,2,35,8,3,4,1,23,6
60,1,3,2,11/14/17,5,4,2,4,3,4,4,2,4,1,4,3,2,2,4,3,4,2,2,2,4,3,3,4,3,3,4,4,4,4,2,4,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,3,3,3,1,4,4,1,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,2,3,5,6,NA,NA,NA,NA,1,1,2,NA,NA,1,1,1,1,1,1,1,1,1,2,NA,NA,1,2,3,3,2,2,1,1,1,5,7,11,11,8,6,10,9,8,4,9,9,6,8,11,11,8,3,5,5,1,1,7,6,1,5,11,11,9,2,9,6,6,1,33,7,5,4,1,49,6
61,1,3,2,11/13/17,5,3,2,4,3,4,4,2,4,1,3,NA,2,2,4,2,4,2,NA,NA,4,4,4,3,4,NA,4,4,4,4,4,4,4,5,5,4,4,3,4,1,3,3,2,2,2,2,3,2,3,3,1,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,1,2,1,1,1,3,1,1,1,1,11,10,3,8,1,1,1,4,11,9,NA,6,1,1,1,7,11,11,NA,2,31,2,4,4,1,36,6
62,1,3,2,11/14/17,5,5,1,5,1,4,4,1,4,NA,4,4,1,1,5,1,5,1,1,1,4,1,2,2,4,3,4,4,5,4,1,5,5,5,4,4,4,4,4,1,2,3,3,3,3,3,3,3,3,3,1,4,4,3,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,1,1,2,2,1,2,1,1,1,NA,NA,NA,1,5,3,6,2,5,2,2,2,2,4,3,4,1,7,4,2,2,3,3,4,1,8,11,10,8,1,1,4,2,6,11,10,7,2,10,11,8,5,11,10,8,1,28,11,3,3,1,4,6
63,1,3,2,11/14/17,5,5,2,5,2,2,2,4,4,1,2,4,1,1,5,2,5,1,2,1,3,1,2,4,5,3,5,5,5,5,2,5,5,5,5,5,4,5,3,1,2,3,3,3,3,3,3,3,2,3,3,4,4,3,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,2,1,1,1,1,1,1,NA,NA,NA,1,5,3,6,2,5,2,2,1,5,3,2,3,1,2,1,2,2,6,11,10,10,4,9,9,7,1,3,3,1,5,11,10,9,7,8,9,9,8,10,3,10,2,23,7,5,4,1,3,6
64,1,3,3,11/14/17,5,5,1,5,2,5,2,1,4,1,2,3,1,1,4,2,2,3,3,3,4,2,4,3,2,3,4,4,4,4,4,4,4,4,2,4,4,4,4,2,3,3,3,3,3,3,3,4,3,3,3,4,3,3,4,4,15,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,1,1,1,1,1,1,NA,NA,NA,1,4,3,6,2,5,2,2,2,3,7,2,2,2,8,5,3,3,2,4,2,2,4,9,10,10,6,4,3,3,5,10,10,8,3,10,10,9,1,8,10,9,2,37,7,1,3,1,46,6
65,1,3,2,11/14/17,5,5,1,5,5,4,4,2,5,4,4,3,1,1,5,1,5,1,1,1,4,2,2,3,2,3,5,4,4,5,1,4,5,4,4,5,4,4,4,1,3,3,3,3,3,3,3,3,3,3,3,4,4,3,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,1,1,2,2,1,2,1,1,1,3,NA,NA,1,5,3,6,2,5,2,2,2,2,6,11,11,1,5,11,8,6,3,10,11,9,1,10,10,9,4,4,1,3,7,10,11,8,8,11,9,7,2,9,8,8,1,6,7,5,4,1,47,6
67,1,3,3,11/13/17,5,5,1,4,1,5,5,1,5,1,5,1,3,2,4,2,3,NA,NA,NA,5,5,5,5,5,NA,3,3,NA,3,4,2,NA,NA,3,2,3,2,4,2,NA,4,2,1,1,1,2,2,2,3,4,4,3,1,4,4,15,NA,NA,NA,1,4,NA,NA,NA,1,1,4,10,11,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,1,1,1,1,4,1,1,1,5,11,11,11,8,2,2,1,6,11,11,11,2,11,11,NA,7,11,10,NA,2,36,7,3,4,1,3,6
68,1,3,3,11/13/17,5,3,2,4,3,4,2,2,3,1,2,3,2,2,4,3,3,3,3,3,5,4,4,4,4,1,3,3,NA,3,NA,3,NA,NA,NA,3,4,2,3,2,3,5,3,2,1,1,1,3,3,3,2,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,8,8,5,6,NA,NA,NA,7,9,9,1,2,NA,NA,NA,1,NA,NA,NA,5,6,3,NA,4,NA,NA,NA,3,6,5,1,1,20,7,3,NA,2,2,2
69,2,7,13,11/10/17,5,5,2,5,5,4,5,2,4,2,4,4,4,4,2,4,4,4,4,4,4,4,3,5,2,3,4,4,4,4,4,4,4,4,2,4,4,3,4,1,3,5,2,2,1,1,1,2,2,2,2,4,2,1,2,2,15,NA,NA,NA,1,3,NA,NA,NA,1,1,2,5,NA,NA,NA,NA,NA,1,10,NA,NA,NA,1,1,2,2,1,2,1,1,1,NA,NA,NA,1,3,3,6,2,5,1,1,2,2,3,6,6,3,1,5,5,2,4,1,1,1,5,10,10,3,8,4,4,2,6,10,10,2,2,10,10,6,7,8,6,3,1,28,1,3,NA,1,4,6
70,1,3,2,11/13/17,5,5,1,5,3,4,4,1,5,1,5,3,NA,NA,3,3,NA,3,3,3,5,3,3,4,5,4,5,5,5,4,2,5,4,5,5,5,5,5,4,NA,3,2,4,3,3,3,3,3,3,3,4,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,5,6,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,1,1,1,3,1,1,1,6,1,1,1,2,11,10,7,8,1,1,1,1,7,6,NA,4,1,1,1,5,11,10,9,1,35,8,3,5,1,3,6
71,1,3,2,11/13/17,5,3,2,4,NA,4,NA,2,4,1,3,NA,2,2,4,3,3,NA,NA,NA,4,NA,NA,3,NA,3,4,4,4,4,4,4,4,4,2,4,5,5,3,1,3,3,3,3,2,3,3,2,2,3,2,4,4,2,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,5,6,8,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,1,1,5,1,1,1,4,1,1,1,7,11,NA,1,1,1,1,1,3,9,6,1,8,1,1,1,6,5,4,NA,2,25,8,3,4,1,28,6
72,1,3,2,11/13/17,5,5,1,5,2,5,3,2,4,1,3,2,5,1,5,1,2,3,3,3,5,3,5,5,5,NA,4,5,4,5,1,5,5,5,5,5,5,5,5,1,3,3,3,3,1,4,2,2,3,3,3,3,3,2,4,4,13,NA,NA,NA,1,8,NA,NA,NA,1,5,7,13,NA,NA,NA,NA,NA,3,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,1,2,1,1,NA,4,NA,NA,1,8,1,1,1,6,1,1,1,3,11,11,1,1,1,1,1,7,11,11,1,2,29,11,5,5,1,3,6
73,2,7,13,11/10/17,5,4,2,4,3,4,5,2,4,2,4,3,2,2,4,2,5,2,2,2,4,2,5,5,5,3,4,4,4,4,2,4,4,4,4,4,4,3,4,1,4,NA,3,2,1,2,1,3,3,3,1,4,4,2,2,2,15,NA,NA,NA,1,10,NA,NA,NA,1,2,3,6,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,1,2,2,2,2,1,1,1,NA,NA,NA,1,3,3,6,2,5,2,2,2,2,6,1,1,1,1,1,1,1,7,1,1,1,8,11,11,11,3,11,11,11,4,11,11,11,5,11,11,11,2,11,11,11,1,20,3,2,3,1,43,6
74,2,7,13,11/10/17,4,4,2,4,3,4,4,2,4,2,4,4,2,2,4,2,5,2,2,2,4,2,4,4,5,3,4,4,4,4,2,4,4,4,4,4,4,5,4,1,4,NA,3,3,3,3,3,3,3,3,2,4,4,3,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,5,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,1,1,1,2,1,1,1,6,1,1,1,1,11,11,11,7,11,11,11,5,11,11,11,3,11,11,11,4,11,11,11,2,47,2,2,2,1,27,6
75,2,8,14,11/11/17,4,2,3,4,5,2,3,4,3,1,2,5,1,2,5,1,5,4,2,2,4,2,4,4,4,3,5,5,5,5,1,4,4,4,5,4,4,5,1,1,3,2,3,3,2,2,3,1,2,2,1,4,4,2,3,3,15,NA,NA,NA,1,10,NA,NA,NA,1,3,4,5,10,NA,NA,NA,NA,1,4,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,NA,NA,1,4,11,11,1,8,1,1,1,7,11,9,1,5,NA,NA,1,3,11,9,1,1,1,1,1,2,11,11,2,2,19,1,4,3,1,16,6
76,2,8,14,11/11/17,5,5,1,5,NA,5,4,2,4,1,4,3,NA,NA,NA,NA,NA,5,3,3,5,5,5,4,5,3,4,4,4,4,3,4,4,4,4,5,4,2,4,1,4,4,1,1,1,1,2,2,2,3,2,4,3,1,4,4,15,NA,NA,NA,1,1,NA,NA,NA,1,1,4,10,11,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,6,6,1,2,1,1,1,7,6,6,1,5,10,7,1,4,1,1,1,3,11,11,1,1,NA,NA,NA,6,NA,NA,NA,2,13,1,3,3,1,23,6
77,2,8,14,11/11/17,5,4,2,5,2,4,4,2,4,1,4,NA,NA,3,NA,NA,3,4,3,3,5,3,5,4,4,4,NA,3,4,4,4,4,4,4,2,4,4,5,3,2,NA,3,4,4,2,4,3,2,4,4,2,4,4,3,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,1,2,NA,NA,1,4,NA,NA,1,1,11,11,1,6,NA,NA,1,5,NA,NA,1,8,NA,NA,1,7,11,11,1,2,44,1,3,2,1,4,6
78,2,8,14,11/11/17,5,3,2,4,3,4,3,2,4,1,3,NA,NA,NA,3,NA,3,4,4,4,4,3,4,4,5,4,4,4,4,4,4,5,4,4,5,4,4,5,3,2,3,3,4,3,3,3,4,3,4,3,2,4,4,3,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,1,2,NA,NA,1,6,NA,NA,1,3,NA,NA,1,4,NA,NA,1,8,NA,NA,1,1,NA,NA,1,7,6,6,2,1,31,1,3,4,2,2,2
79,2,7,13,11/10/17,5,5,2,5,5,5,4,2,5,1,5,2,4,4,2,4,4,5,4,4,5,2,3,5,5,3,4,5,5,5,1,5,5,5,5,5,5,5,4,1,3,3,4,4,4,4,4,4,4,4,1,4,4,3,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,1,8,1,1,1,7,1,1,1,3,11,11,11,5,1,1,1,2,11,11,11,1,11,9,9,6,11,11,11,1,40,3,2,2,2,2,2
80,2,8,14,11/11/17,5,5,1,5,NA,3,NA,NA,4,1,3,NA,3,3,NA,2,NA,2,2,2,4,NA,5,5,5,NA,3,3,4,4,4,4,4,4,2,4,4,5,3,2,NA,NA,4,4,4,4,4,3,4,4,2,4,4,3,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,7,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,1,7,NA,NA,1,3,1,1,1,2,6,6,1,5,NA,NA,1,6,NA,NA,1,8,NA,NA,1,4,NA,NA,NA,1,31,3,3,NA,2,2,2
81,2,7,11,11/10/17,5,5,2,5,4,5,5,2,4,2,5,3,NA,NA,3,NA,3,3,3,3,5,3,4,5,3,3,4,4,4,4,4,4,4,4,4,4,2,5,4,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,NA,NA,NA,1,10,NA,NA,NA,1,14,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,1,1,1,1,NA,NA,NA,1,3,3,6,2,5,2,2,2,2,4,1,1,1,3,NA,NA,NA,2,2,2,2,1,9,9,10,5,1,1,1,8,NA,NA,NA,7,4,4,4,6,NA,NA,NA,1,3,1,2,2,1,41,6
82,2,7,11,11/10/17,5,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,3,1,3,1,3,3,2,2,2,2,2,2,2,4,4,2,2,4,15,NA,NA,NA,1,10,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,2,2,1,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,1,6,6,3,1,3,1,1,1,8,8,10,3,7,NA,NA,NA,1,9,8,3,2,10,10,10,5,8,4,3,2,33,1,2,4,1,18,6
83,2,7,11,11/10/17,4,4,2,4,2,5,5,2,5,2,4,4,2,2,5,2,5,4,2,2,4,2,4,5,5,3,5,5,5,4,2,5,5,5,5,5,4,3,4,1,4,1,3,2,1,2,1,3,2,3,4,4,4,3,1,2,15,NA,NA,NA,1,10,NA,NA,NA,1,1,2,3,NA,NA,NA,NA,NA,1,10,12,13,NA,5,1,2,2,1,2,1,1,1,3,NA,NA,1,5,4,6,2,5,2,2,1,4,7,1,2,1,5,1,1,1,2,1,1,1,1,11,11,1,8,1,2,1,4,11,11,1,6,11,11,1,3,11,11,1,1,25,1,5,4,1,37,6
84,2,7,11,11/10/17,4,4,2,4,2,4,5,2,4,2,4,2,2,3,5,2,5,1,1,1,4,3,4,4,4,3,4,4,4,4,2,4,4,4,4,4,4,3,4,1,4,1,4,2,1,2,1,2,4,4,2,4,4,2,1,4,15,NA,NA,NA,1,10,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,1,1,2,2,1,2,1,1,1,NA,NA,NA,1,2,3,6,2,5,2,2,1,4,6,3,3,1,3,1,1,1,7,1,1,1,8,11,11,11,5,1,1,11,2,11,11,11,4,11,11,11,1,11,11,11,2,33,2,3,3,1,44,6
